Datetime,Open,High,Low,Close,Volume,1,2,3,4,5,6
1587600000000,7120.06,7802.38,7020.00,7483.35,472510.047,1587686399999,3475717726.54963,1298970,243729.506,1792632117.30723,0
1587686400000,7483.36,7612.91,7388.00,7504.11,278378.368,1587772799999,2091451737.76575,808016,139206.084,1046136713.88413,0
1587772800000,7504.62,7722.33,7433.00,7534.01,243266.807,1587859199999,1836251609.02060,645606,125411.352,947004079.59507,0
1587859200000,7534.01,7709.57,7476.86,7694.17,269921.936,1587945599999,2052434573.88043,720885,139301.802,1059501231.83668,0
1587945600000,7693.63,7795.60,7623.98,7774.00,290336.169,1588031999999,2236759632.39633,755785,145954.546,1124812510.09474,0
1588032000000,7774.00,7780.00,7662.49,7735.75,217652.761,1588118399999,1679915193.12297,588167,107731.862,831740657.33503,0
1588118400000,7735.76,8988.66,7710.00,8784.20,871197.569,1588204799999,7297189826.77707,2033439,454524.100,3802441345.23856,0
1588204800000,8784.05,9479.77,8400.00,8624.76,944211.711,1588291199999,8437341148.39130,2329118,459375.562,4105891416.72819,0
1588291200000,8623.61,9065.00,8619.84,8830.52,417820.386,1588377599999,3680586288.10126,1303431,204405.421,1800710976.13701,0
1588377600000,8830.52,9020.00,8755.01,8975.18,295769.728,1588463999999,2627710360.02383,893324,145364.355,1291758148.61090,0
1588464000000,8975.18,9200.00,8727.24,8900.00,451322.713,1588550399999,4049513026.35921,1308158,217371.059,1950871727.83709,0
1588550400000,8899.99,8954.94,8526.00,8873.98,440135.307,1588636799999,3852426972.10020,1272135,218397.554,1912298849.24437,0
1588636800000,8873.99,9118.17,8766.12,9022.78,409920.130,1588723199999,3661156607.24140,1172631,199885.621,1785788166.15504,0
1588723200000,9022.76,9405.00,8916.01,9148.27,507753.800,1588809599999,4664860084.31144,1337479,249555.756,2292547393.57278,0
1588809600000,9148.29,10080.00,9022.00,9995.00,738920.219,1588895999999,7079465730.29004,2004469,369859.624,3544402829.58383,0
1588896000000,9994.74,10045.03,9726.00,9807.49,458034.211,1588982399999,4537481797.57234,1342120,222614.924,2205814933.04754,0
1588982400000,9809.63,9923.98,9528.23,9550.67,411941.957,1589068799999,3999406853.47510,1189983,196911.183,1912329906.77360,0
1589068800000,9550.25,9580.00,7940.00,8719.53,842909.031,1589155199999,7302630276.90636,2157408,410046.262,3549896289.67975,0
1589155200000,8723.23,9164.00,8151.12,8561.09,805164.964,1589241599999,7000184961.90937,2107410,406724.545,3537690545.23876,0
1589241600000,8560.73,8981.00,8520.43,8808.71,369716.041,1589327999999,3246499322.14054,1104068,189935.399,1667649738.03494,0
1589328000000,8808.71,9397.00,8790.04,9305.91,379719.000,1589414399999,3445913924.84949,1154539,198949.784,1805530330.19069,0
1589414400000,9305.91,9950.00,9250.66,9786.80,602528.438,1589500799999,5798873580.63930,1596856,306992.154,2954458974.93677,0
1589500800000,9787.62,9843.50,9100.00,9310.73,504107.096,1589587199999,4784027638.71762,1399261,247709.009,2351403260.26857,0
1589587200000,9311.21,9585.00,9210.03,9374.99,287768.201,1589673599999,2705830761.58087,918028,149815.483,1409069287.25042,0
1589673600000,9374.99,9880.00,9317.16,9678.57,300859.340,1589759999999,2902728542.66065,973266,156225.070,1507160587.94879,0
1589760000000,9677.31,9958.67,9450.00,9731.10,363732.370,1589846399999,3533354104.77906,1065425,182681.387,1775163208.55209,0
1589846400000,9731.11,9900.00,9462.00,9773.64,376313.845,1589932799999,3642878349.19720,1062705,191772.049,1857069223.53943,0
1589932800000,9772.66,9838.00,9281.42,9508.11,334423.590,1590019199999,3218411345.98419,920679,166431.866,1602624070.18553,0
1590019200000,9508.00,9573.00,8812.20,9060.00,461439.193,1590105599999,4241795752.85480,1286185,228136.236,2097135651.30878,0
1590105600000,9060.00,9259.38,8920.00,9166.40,276008.073,1590191999999,2515865909.33410,772928,144234.318,1314953776.64505,0
1590192000000,9166.43,9300.00,9076.90,9176.41,201589.660,1590278399999,1852871137.72634,582528,103801.023,954330722.77388,0
1590278400000,9176.32,9294.44,8674.00,8711.37,339643.378,1590364799999,3070856922.42420,872058,167958.764,1519719022.52679,0
1590364800000,8711.37,8977.00,8623.38,8895.65,302980.106,1590451199999,2667337683.37678,775095,158161.834,1392801694.54323,0
1590451200000,8895.66,9011.82,8693.18,8837.05,275619.158,1590537599999,2439508067.10614,736181,139848.562,1238146791.04980,0
1590537600000,8837.88,9230.00,8811.00,9197.32,272253.998,1590623999999,2466842797.45267,700725,143948.195,1304070943.91478,0
1590624000000,9197.32,9621.65,9110.97,9569.59,327412.374,1590710399999,3062477084.82549,801469,172464.347,1613575194.62399,0
1590710400000,9569.58,9598.00,9317.42,9422.26,238691.299,1590796799999,2255365978.23178,627717,118443.514,1119335783.23148,0
1590796800000,9422.11,9753.00,9326.01,9695.00,255234.058,1590883199999,2431044087.19118,691896,132940.629,1266665559.45577,0
1590883200000,9694.38,9698.00,9371.76,9446.43,219829.356,1590969599999,2096318341.55532,676486,105922.349,1010305260.93969,0
1590969600000,9446.49,10497.25,9420.85,10232.48,333740.457,1591055999999,3267274407.65878,922467,177298.140,1736224692.18492,0
1591056000000,10232.41,10262.30,9264.15,9514.90,354168.517,1591142399999,3459821278.61491,939395,170346.230,1665194919.28490,0
1591142400000,9514.90,9694.75,9382.33,9663.59,185389.412,1591228799999,1770390770.59070,571997,95209.610,909571823.58124,0
1591228800000,9663.58,9884.00,9440.00,9788.33,264515.319,1591315199999,2564530031.26807,769445,135545.415,1314742692.05212,0
1591315200000,9788.32,9855.00,9580.52,9617.29,237103.042,1591401599999,2307020792.84172,674699,114621.744,1115582334.11739,0
1591401600000,9616.64,9738.77,9528.00,9664.00,152526.703,1591487999999,1469881938.14958,507355,78270.202,754435753.74163,0
1591488000000,9664.01,9823.13,9373.00,9743.92,253986.313,1591574399999,2440468630.54430,695541,128587.599,1236275774.04025,0
1591574400000,9743.92,9816.00,9631.00,9778.87,162086.419,1591660799999,1575946981.01871,474606,81571.025,793314812.77618,0
1591660800000,9778.87,9890.00,9550.03,9771.66,204422.819,1591747199999,1986584445.30502,553812,100901.543,981041831.80446,0
1591747200000,9771.66,10015.99,9681.21,9884.99,193628.149,1591833599999,1900724588.13658,551989,95878.768,941458554.76410,0
1591833600000,9884.99,9970.10,9055.07,9278.03,404046.613,1591919999999,3862130909.12521,1027558,185222.513,1769964488.14219,0
1591920000000,9277.72,9550.00,9238.00,9458.91,211611.340,1592006399999,1992908459.95852,641434,109919.410,1035341868.85864,0
1592006400000,9458.77,9497.85,9340.00,9468.54,113449.075,1592092799999,1068817694.43180,348090,57601.880,542822882.08195,0
1592092800000,9468.55,9477.00,9240.97,9339.61,143978.523,1592179199999,1350388889.47993,422272,72124.508,676670374.79637,0
1592179200000,9339.70,9490.83,8888.43,9422.01,413865.727,1592265599999,3811857667.87459,1088825,212684.242,1959957200.87787,0
1592265600000,9422.01,9595.00,9370.00,9519.12,225713.247,1592351999999,2143232282.69654,641488,117909.667,1119907031.84835,0
1592352000000,9519.13,9569.00,9231.03,9458.45,227477.390,1592438399999,2143290042.11355,623537,113576.493,1070524810.37531,0
1592438400000,9458.45,9483.85,9272.41,9381.59,158349.247,1592524799999,1488056320.77280,477815,80186.369,753743879.84663,0
1592524800000,9381.99,9453.00,9239.00,9307.00,219510.059,1592611199999,2048059719.36743,588538,112351.565,1048450973.35035,0
1592611200000,9307.00,9394.29,9165.00,9354.04,154462.290,1592697599999,1436354409.44428,425349,80710.791,750834333.74971,0
1592697600000,9353.84,9420.47,9279.00,9293.51,110599.558,1592783999999,1033976410.97488,316619,56895.909,532057753.11637,0
1592784000000,9293.39,9795.00,9273.00,9686.99,260561.647,1592870399999,2482574353.64243,634767,140316.059,1336206135.11198,0
1592870400000,9686.99,9723.23,9585.00,9631.66,164673.499,1592956799999,1588083862.05429,432869,76851.398,741257899.47861,0
1592956800000,9631.65,9678.00,9210.00,9298.40,300450.251,1593043199999,2825265494.90329,748649,136984.949,1288273322.83144,0
1593043200000,9298.78,9350.90,9005.00,9246.75,272566.502,1593129599999,2510788505.43618,724717,138543.944,1276681593.31305,0
1593129600000,9246.75,9297.16,9038.52,9159.99,249348.670,1593215999999,2285936800.87162,682581,126311.431,1158202401.05587,0
1593216000000,9159.99,9195.75,8816.40,9008.00,237840.165,1593302399999,2153509215.41693,635966,118398.945,1072441342.52177,0
1593302400000,9008.00,9188.00,8932.68,9114.00,153842.891,1593388799999,1395928886.65951,480457,81266.509,737578007.31121,0
1593388800000,9114.01,9233.00,9022.00,9189.48,176660.525,1593475199999,1610778783.22314,513754,92094.713,840024608.77923,0
1593475200000,9189.99,9205.00,9063.97,9138.87,143469.832,1593561599999,1311949155.72121,418034,68278.846,624515563.30070,0
1593561600000,9138.88,9293.00,9090.00,9233.29,161642.185,1593647999999,1487427692.29113,446516,81634.131,751374808.62814,0
1593648000000,9233.29,9262.99,8936.00,9087.72,230747.519,1593734399999,2105533922.19592,649904,107214.396,978476545.33617,0
1593734400000,9087.72,9124.52,9036.06,9057.52,96947.338,1593820799999,881331916.25717,334878,45864.438,417006695.20991,0
1593820800000,9058.07,9194.00,9042.84,9137.18,100215.438,1593907199999,913030839.30531,300402,50806.640,462969842.17552,0
1593907200000,9137.18,9146.35,8900.00,9071.86,139545.566,1593993599999,1261953986.20306,424855,63262.066,572257948.68744,0
1593993600000,9071.87,9379.00,9058.10,9339.60,199643.828,1594079999999,1843703742.26119,543847,111431.517,1029324377.15175,0
1594080000000,9339.59,9380.00,9201.23,9258.51,127833.975,1594166399999,1184876083.76661,405928,66946.034,620656526.11824,0
1594166400000,9258.51,9470.00,9233.47,9436.08,170243.001,1594252799999,1594244760.10968,503111,94717.213,886949578.55409,0
1594252800000,9436.08,9440.81,9164.33,9236.28,188355.856,1594339199999,1751622435.13053,526694,84271.829,783684211.41326,0
1594339200000,9236.29,9317.24,9121.42,9288.39,140849.874,1594425599999,1295681629.88250,418173,66533.323,612213225.85175,0
1594425600000,9288.39,9301.74,9178.91,9233.50,74976.521,1594511999999,692340842.13135,268041,34905.923,322353540.56925,0
1594512000000,9233.50,9349.00,9155.00,9300.69,127841.882,1594598399999,1182491576.57045,369869,62954.055,582466065.94534,0
1594598400000,9300.70,9345.00,9200.00,9241.20,136117.659,1594684799999,1262652034.01365,407784,63188.051,586300186.74770,0
1594684800000,9241.18,9279.00,9116.00,9254.17,129704.278,1594771199999,1194751477.53481,381121,61998.831,571263983.78946,0
1594771200000,9254.17,9272.56,9156.00,9197.30,104107.708,1594857599999,959516024.21559,307679,47547.128,438299844.19612,0
1594857600000,9197.75,9223.00,9044.02,9132.00,148089.450,1594943999999,1350809171.27347,402299,67858.966,619091275.34249,0
1594944000000,9132.00,9187.00,9087.00,9151.69,80940.584,1595030399999,739789769.33429,244169,39063.858,357100340.29329,0
1595030400000,9151.70,9210.00,9121.98,9171.80,63233.596,1595116799999,579542001.39296,206354,32794.840,300586379.50955,0
1595116800000,9171.79,9239.59,9108.00,9210.51,75554.579,1595203199999,692144095.42895,243001,38551.338,353326402.12976,0
1595203200000,9210.68,9221.00,9131.01,9161.13,72429.691,1595289599999,664469650.80326,245657,32696.934,299973279.87020,0
1595289600000,9161.28,9439.60,9152.62,9388.01,179211.347,1595375999999,1671206199.52861,515483,93179.366,868632652.29244,0
1595376000000,9388.00,9543.00,9272.00,9518.25,126598.902,1595462399999,1189260919.42176,417994,65342.030,614383995.68029,0
1595462400000,9518.25,9678.32,9439.86,9604.41,166990.147,1595548799999,1593882469.43966,566970,81460.964,777887915.55873,0
1595548800000,9604.41,9650.00,9470.00,9539.70,133975.068,1595635199999,1279232338.52369,531836,63967.088,610922620.07253,0
1595635200000,9539.70,9735.10,9526.31,9701.49,133377.589,1595721599999,1284993355.34513,517523,66055.303,636575410.24058,0
1595721600000,9701.54,10300.00,9655.20,9939.69,261998.786,1595807999999,2598998008.67622,811567,132891.296,1318426450.58064,0
1595808000000,9939.68,11488.00,9928.61,11047.58,744752.400,1595894399999,7891956950.28577,2085818,380222.453,4028082026.45626,0
1595894400000,11047.58,11270.00,10580.00,10919.94,499486.679,1595980799999,5481417615.66494,1527878,243655.645,2674872988.33118,0
1595980800000,10919.94,11364.80,10844.34,11113.03,356188.761,1596067199999,3965422424.83448,1016186,176819.810,1968955025.82846,0
1596067200000,11113.01,11195.52,10826.55,11111.96,230327.988,1596153599999,2540930684.60470,705335,111066.508,1225473994.99032,0
1596153600000,11111.97,11450.42,10971.78,11343.68,307399.731,1596239999999,3455848822.14170,843301,155727.416,1751241182.87211,0
1596240000000,11343.67,11887.45,11201.00,11811.42,386322.642,1596326399999,4493961579.32069,1058421,187510.850,2181547680.82824,0
1596326400000,11811.43,12154.25,10490.00,11079.72,492803.351,1596412799999,5584559651.07942,1353476,232883.459,2641618083.10261,0
1596412800000,11080.70,11483.00,10923.00,11227.07,238654.591,1596499199999,2689651526.95353,698614,113586.768,1280375303.94583,0
1596499200000,11227.07,11427.38,11025.00,11200.05,200044.934,1596585599999,2245992628.82789,628935,91250.173,1024692651.97083,0
1596585600000,11200.06,11798.56,11103.00,11752.50,263510.011,1596671999999,3037923802.72495,770746,127718.099,1472492825.35958,0
1596672000000,11752.50,11916.02,11571.78,11770.56,236459.595,1596758399999,2782205258.01308,701917,110128.066,1295937728.20377,0
1596758400000,11769.97,11920.00,11318.93,11596.06,273935.127,1596844799999,3191651680.81522,861575,126930.385,1479091158.97232,0
1596844800000,11596.26,11819.00,11513.69,11765.72,154707.303,1596931199999,1808155550.96800,578295,73299.635,856834327.88282,0
1596931200000,11765.72,11811.00,11526.90,11685.99,125463.463,1597017599999,1462717950.80531,506961,58963.655,687465462.87179,0
1597017600000,11685.99,12100.00,11384.90,11896.89,290418.014,1597103999999,3447830045.74761,911232,138899.093,1649337539.51741,0
1597104000000,11896.86,11944.00,11127.00,11392.64,336861.638,1597190399999,3881574730.95979,1084362,156502.461,1803054820.95578,0
1597190400000,11392.64,11630.00,11140.00,11568.36,213799.491,1597276799999,2446503849.80986,757273,102352.766,1171450824.77188,0
1597276800000,11568.37,11798.00,11272.00,11790.00,248214.725,1597363199999,2865188930.54970,885018,118969.247,1373724196.81707,0
1597363200000,11790.00,11868.42,11644.60,11767.89,159019.959,1597449599999,1869288349.44223,584032,75682.922,889783229.38207,0
1597449600000,11767.89,11993.58,11682.00,11859.04,222262.987,1597535999999,2639621485.17468,785891,105834.035,1257095769.23006,0
1597536000000,11858.91,11945.00,11688.00,11921.23,165733.721,1597622399999,1962706567.39091,639729,76667.848,908204017.94228,0
1597622400000,11921.32,12499.42,11780.00,12298.06,331435.112,1597708799999,4026216925.43140,1161367,161447.129,1962190638.60786,0
1597708800000,12298.06,12403.00,11810.00,11960.79,291349.888,1597795199999,3529402332.93990,981973,132683.109,1607181553.00270,0
1597795200000,11962.03,12037.05,11574.78,11763.87,313267.066,1597881599999,3688115093.97591,1046341,148727.263,1751202214.08083,0
1597881600000,11763.88,11888.00,11676.03,11857.92,130981.044,1597967999999,1544542409.29488,543754,61692.133,727556181.99412,0
1597968000000,11858.53,11882.68,11491.00,11538.53,195106.536,1598054399999,2282701561.58203,736783,88228.749,1032473592.87258,0
1598054400000,11538.53,11689.08,11385.06,11670.47,126696.730,1598140799999,1462044717.32797,523937,58241.406,672338230.07478,0
1598140800000,11670.48,11724.00,11522.15,11654.00,95608.033,1598227199999,1111234523.15725,435619,45109.884,524395563.21732,0
1598227200000,11654.00,11831.96,11595.00,11753.30,108781.125,1598313599999,1277174863.89318,483641,51421.572,603810663.63164,0
1598313600000,11753.29,11770.00,11130.00,11327.17,267234.771,1598399999999,3057706453.16736,857056,121453.963,1389308743.45510,0
1598400000000,11327.18,11548.68,11255.95,11466.22,170305.024,1598486399999,1941776559.57683,589715,82683.838,943144292.03458,0
1598486400000,11466.22,11593.00,11130.82,11335.53,253778.342,1598572799999,2880004202.03534,836864,121995.529,1385123433.58285,0
1598572800000,11335.83,11544.88,11283.19,11526.85,129477.627,1598659199999,1481017951.74894,540434,64801.238,741323528.34589,0
1598659200000,11526.85,11582.00,11419.34,11466.66,83715.229,1598745599999,962840624.05221,363971,39277.408,451835730.79872,0
1598745600000,11466.27,11724.12,11457.88,11714.14,113266.672,1598831999999,1316261373.04529,432138,56823.628,660362716.78327,0
1598832000000,11714.13,11784.21,11575.78,11658.11,127272.378,1598918399999,1487504145.43018,479728,60216.605,703910319.07619,0
1598918400000,11658.11,12061.07,11531.34,11930.18,211680.828,1599004799999,2514017351.09218,688502,104458.170,1240634282.61085,0
1599004800000,11930.17,11961.00,11156.00,11396.96,280411.964,1599091199999,3230818459.57860,905753,127800.691,1472182369.40513,0
1599091200000,11396.44,11475.00,9901.16,10141.08,487812.737,1599177599999,5277899021.36762,1372974,224882.980,2432583321.93379,0
1599177600000,10141.40,10635.77,9878.65,10448.00,432563.841,1599263999999,4473051196.63027,1249839,211148.578,2183935902.20532,0
1599264000000,10448.00,10567.87,9808.58,10168.71,399307.282,1599350399999,4069493999.69946,1315104,183265.457,1868895706.65273,0
1599350400000,10168.23,10348.97,10003.00,10258.13,190207.654,1599436799999,1939661678.03638,771859,86302.080,880461039.82531,0
1599436800000,10258.13,10420.55,9879.68,10378.76,258476.949,1599523199999,2616187381.74451,969133,121049.246,1225586986.08430,0
1599523200000,10379.30,10443.79,9842.01,10129.02,317802.322,1599609599999,3206824298.75220,1173460,150366.645,1517022438.52698,0
1599609600000,10130.00,10346.00,9981.13,10219.29,151222.689,1599695999999,1540063640.01559,640882,72122.522,734796107.28814,0
1599696000000,10219.29,10484.60,10211.67,10335.91,187667.873,1599782399999,1940858757.01846,688022,87283.386,902988594.59700,0
1599782400000,10335.91,10397.85,10200.80,10387.81,135929.303,1599868799999,1399304758.52121,541085,64281.517,661937164.35046,0
1599868800000,10387.81,10477.70,10271.00,10438.28,97429.037,1599955199999,1010752220.53406,438259,47963.934,497806576.35956,0
1599955200000,10438.29,10580.00,10209.01,10327.72,159021.843,1600041599999,1649859123.30593,556241,79370.115,823901409.22980,0
1600041600000,10327.72,10746.06,10241.57,10664.10,205260.236,1600127999999,2162656994.62463,713135,114668.911,1208554086.51841,0
1600128000000,10664.10,10923.42,10592.00,10776.78,247657.230,1600214399999,2669470467.23613,786180,131338.790,1416049605.72814,0
1600214400000,10776.88,11089.08,10661.90,10948.17,252881.019,1600300799999,2756781832.23194,840472,136128.160,1484376783.66731,0
1600300800000,10948.16,11040.00,10740.00,10935.33,186484.361,1600387199999,2027994176.27302,658642,95997.159,1044114980.94194,0
1600387200000,10935.97,11035.00,10810.10,10926.29,136028.351,1600473599999,1484796957.63111,548421,70136.590,765702702.77971,0
1600473600000,10926.30,11177.00,10880.00,11073.74,126239.232,1600559999999,1391945357.58867,537084,66707.126,735614722.77795,0
1600560000000,11073.20,11073.90,10751.00,10914.28,150450.562,1600646399999,1639131152.37363,556991,75724.631,825087797.34168,0
1600646400000,10915.52,10980.69,10281.00,10414.73,333047.145,1600732799999,3533611850.80102,1017541,164716.125,1747100541.88731,0
1600732800000,10414.73,10574.08,10353.10,10523.32,179900.686,1600819199999,1881975168.57792,628666,93498.058,978251748.74738,0
1600819200000,10523.32,10531.94,10132.21,10237.91,203027.542,1600905599999,2106120078.85104,718731,102352.883,1062048680.56166,0
1600905600000,10237.91,10837.27,10191.00,10724.92,241646.573,1600991999999,2535999234.25082,849084,136707.150,1435220187.27896,0
1600992000000,10724.91,10754.29,10551.56,10683.51,170930.773,1601078399999,1820637897.43936,658581,88397.078,941707655.65960,0
1601078400000,10683.50,10827.80,10642.23,10726.50,109340.491,1601164799999,1171569532.33158,553316,59007.180,632362135.55327,0
1601164800000,10726.50,10793.50,10584.00,10768.00,123440.716,1601251199999,1321161006.11611,540964,63429.233,679147714.36091,0
1601251200000,10768.00,11024.00,10627.19,10691.45,187105.377,1601337599999,2031385663.34365,652011,97662.644,1060925710.70994,0
1601337600000,10691.94,10863.94,10631.49,10836.98,146888.319,1601423999999,1575829644.66364,560608,77490.574,831445186.54531,0
1601424000000,10836.99,10845.99,10660.05,10773.00,132834.116,1601510399999,1425790131.97503,527339,68683.604,737375245.66593,0
1601510400000,10773.00,10935.14,10442.00,10612.63,253619.622,1601596799999,2711075914.61540,794540,130468.053,1395487100.60980,0
1601596800000,10612.62,10660.00,10371.03,10565.15,224747.037,1601683199999,2359977989.11924,764820,113926.065,1196694184.88022,0
1601683200000,10565.44,10596.00,10491.11,10537.96,76315.911,1601769599999,804408980.87426,434460,40622.782,428207977.98654,0
1601769600000,10537.96,10694.00,10514.00,10660.16,90912.105,1601855999999,964435994.41114,492034,50394.855,534651963.58343,0
1601856000000,10660.16,10792.00,10608.90,10785.00,130589.137,1601942399999,1397359152.98443,593867,70197.411,751308813.67803,0
1601942400000,10784.99,10792.00,10510.66,10593.65,184895.250,1602028799999,1971152604.95732,699471,90311.669,962975799.00648,0
1602028800000,10593.65,10675.00,10540.29,10658.75,106700.522,1602115199999,1132125130.95176,502888,55471.502,588657572.25471,0
1602115200000,10658.75,10958.00,10523.00,10919.45,207938.861,1602201599999,2236764143.48042,754390,110601.014,1190141239.19826,0
1602201600000,10919.45,11110.00,10818.44,11050.47,154336.818,1602287999999,1697348173.83417,640685,79025.665,869063867.98832,0
1602288000000,11050.46,11494.00,11050.46,11294.79,199398.012,1602374399999,2259937270.69761,731572,98369.054,1114371848.52463,0
1602374400000,11294.78,11450.73,11273.77,11369.59,146323.076,1602460799999,1662984690.97067,587941,70072.329,796465960.35303,0
1602460800000,11369.59,11732.00,11157.00,11530.36,254217.203,1602547199999,2913019650.11615,781051,123464.434,1415402006.56224,0
1602547200000,11530.37,11562.00,11308.00,11419.36,199115.115,1602633599999,2276664144.17067,693780,95540.483,1092713247.22039,0
1602633600000,11419.36,11550.00,11280.50,11417.13,192936.970,1602719999999,2198967087.67917,694620,93295.555,1063382407.09052,0
1602720000000,11417.12,11649.48,11250.00,11502.00,215260.399,1602806399999,2455108608.64026,768321,114746.857,1309213591.49700,0
1602806400000,11502.00,11538.92,11175.00,11318.92,212339.085,1602892799999,2406176538.70338,725825,98735.212,1119053627.21275,0
1602892800000,11319.51,11424.09,11250.00,11356.25,95892.966,1602979199999,1086838512.10945,459443,48001.372,544169515.57417,0
1602979200000,11356.25,11529.93,11342.54,11501.10,92472.191,1603065599999,1056889045.95337,444193,50893.731,581765716.60191,0
1603065600000,11501.50,11830.00,11404.01,11745.00,230161.648,1603151999999,2677138464.51185,770332,121302.088,1410835904.42171,0
1603152000000,11744.99,12045.78,11673.00,11900.03,312811.802,1603238399999,3710691439.20796,1059398,160448.693,1903506839.76031,0
1603238400000,11900.03,13240.00,11876.00,12796.07,591963.069,1603324799999,7435850474.64387,1870576,305797.698,3837865012.63553,0
1603324800000,12796.06,13188.27,12675.50,12968.87,343851.666,1603411199999,4448237306.19638,1232587,162855.788,2107012797.40450,0
1603411200000,12970.39,13043.00,12725.04,12925.82,237042.526,1603497599999,3059965867.59326,897416,112051.403,1446911171.49377,0
1603497600000,12925.82,13177.59,12871.07,13110.88,176146.631,1603583999999,2296046388.61355,801400,87149.401,1136114842.80262,0
1603584000000,13110.88,13369.00,12715.00,13023.81,206012.652,1603670399999,2690867875.55715,889235,100425.308,1311919681.18729,0
1603670400000,13024.21,13240.00,12729.00,13047.24,316503.296,1603756799999,4121218762.83565,1105825,157389.764,2050474015.05994,0
1603756800000,13047.24,13787.83,13041.30,13629.38,411509.506,1603843199999,5533418976.94019,1299183,213506.947,2871048375.44906,0
1603843200000,13629.89,13863.00,12876.00,13256.17,476993.789,1603929599999,6377260018.41431,1564676,233144.485,3116858196.47847,0
1603929600000,13255.79,13637.22,12965.00,13446.65,355352.336,1604015999999,4735209655.61303,1247634,182192.752,2428564107.59832,0
1604016000000,13446.65,13665.65,13100.00,13549.12,349890.573,1604102399999,4684549159.29936,1245765,178139.677,2385629724.95437,0
1604102400000,13549.12,14140.00,13403.36,13783.73,357853.230,1604188799999,4923864620.90212,1344037,182804.838,2515861128.84144,0
1604188800000,13783.73,13891.52,13605.90,13752.86,198395.231,1604275199999,2727415103.81043,885249,97711.344,1343534847.02547,0
1604275200000,13752.87,13823.75,13195.00,13540.54,327991.768,1604361599999,4433952125.46344,1222326,161896.733,2189442537.81791,0
1604361600000,13541.55,14070.00,13276.33,14016.55,348730.510,1604447999999,4748953992.22126,1303446,177409.088,2417380647.73177,0
1604448000000,14016.55,14280.00,13512.00,14134.31,451433.420,1604534399999,6269163703.99695,1677175,229094.676,3181919979.03615,0
1604534400000,14134.32,15777.00,14088.01,15598.75,717489.697,1604620799999,10661964053.31626,2418730,355528.624,5281275217.72033,0
1604620800000,15598.74,15984.20,15177.00,15590.96,559380.060,1604707199999,8719764932.89141,2067927,260161.397,4056820812.44299,0
1604707200000,15590.95,15774.00,14350.00,14824.34,457582.681,1604793599999,6921481478.48889,1783469,217481.959,3289643705.77585,0
1604793600000,14824.33,15678.00,14710.00,15473.20,290616.393,1604879999999,4428801810.67248,1188596,140057.853,2134422582.04064,0
1604880000000,15473.20,15869.00,14822.00,15328.72,474181.983,1604966399999,7271506165.70421,1801578,225448.915,3458349120.75519,0
1604966400000,15328.72,15474.17,15071.00,15294.68,244073.495,1605052799999,3732294398.38728,1109192,117575.616,1798149601.39652,0
1605052800000,15294.68,16000.00,15274.89,15690.24,330772.852,1605139199999,5177231131.45298,1387218,159256.703,2493407884.93597,0
1605139200000,15690.24,16345.00,15437.70,16289.02,471759.126,1605225599999,7523910248.89960,1927371,234735.974,3745542477.12961,0
1605225600000,16289.01,16479.99,15955.60,16320.54,306656.359,1605311999999,4984405298.81905,1405591,144127.705,2343193250.77086,0
1605312000000,16320.54,16326.82,15700.00,16064.51,266206.937,1605398399999,4251500067.66192,1235238,135009.442,2156719599.99496,0
1605398400000,16064.51,16161.23,15768.00,15952.27,210318.453,1605484799999,3359401680.11398,1160914,109037.561,1741822737.27487,0
1605484800000,15951.93,16882.00,15862.00,16707.07,342459.329,1605571199999,5627638531.07377,1452989,180565.446,2967166855.27949,0
1605571200000,16707.00,17890.10,16550.00,17670.01,524094.697,1605657599999,9050160241.00472,2012288,261569.252,4512400955.00465,0
1605657600000,17670.01,18520.00,17215.03,17788.32,732937.097,1605743999999,13108477651.19909,2750334,352520.464,6306428689.02635,0
1605744000000,17788.32,18200.00,17347.27,17811.68,406500.977,1605830399999,7243709977.39353,1642647,198063.499,3531122531.31739,0
1605830400000,17811.68,18831.60,17748.92,18664.31,407926.802,1605916799999,7497709362.56215,1699255,196545.447,3612706221.05277,0
1605916800000,18662.85,18986.00,18302.08,18721.99,342412.490,1606003199999,6408035133.45486,1467289,160371.675,3001956086.54355,0
1606003200000,18721.99,18780.00,17645.98,18435.20,373779.417,1606089599999,6856294687.86623,1611056,174390.001,3198892160.56148,0
1606089600000,18434.17,18812.65,18013.97,18382.07,364221.378,1606175999999,6718716197.90407,1558298,175670.660,3240552006.68175,0
1606176000000,18382.07,19440.00,18000.00,19179.64,477968.289,1606262399999,9042446485.58226,2009567,227534.885,4304225416.67349,0
1606262400000,19178.53,19554.19,18509.12,18741.67,426276.990,1606348799999,8117262497.74923,1821978,200114.327,3813276519.75653,0
1606348800000,18741.66,18940.69,16181.00,17155.34,850692.856,1606435199999,14698559977.07114,3571835,401324.909,6932738422.11978,0
1606435200000,17155.37,17465.00,16444.83,17144.10,398072.933,1606521599999,6748491428.31569,1639548,191478.013,3247590460.26423,0
1606521600000,17144.11,17880.00,16865.78,17717.74,268833.749,1606607999999,4666900540.00932,1129925,129558.247,2250203980.09544,0
1606608000000,17717.74,18343.00,17523.00,18181.09,256024.006,1606694399999,4609730542.10836,1125785,130770.777,2356413236.21816,0
